10.401	4.9371e-25
10.425	4.9118e-25
10.449	4.8868e-25
10.473	4.862e-25
10.497	4.8375e-25
10.522	4.8131e-25
10.546	4.789e-25
10.57	4.765e-25
10.594	4.7413e-25
10.619	4.7178e-25
10.643	4.6945e-25
10.668	4.6714e-25
10.693	4.6485e-25
10.717	4.6258e-25
10.742	4.6033e-25
10.767	4.581e-25
10.791	4.5589e-25
10.816	4.537e-25
10.841	4.5153e-25
10.866	4.4938e-25
10.891	4.4725e-25
10.916	4.4513e-25
10.942	4.4304e-25
10.967	4.4096e-25
10.992	4.389e-25
11.018	4.3686e-25
11.043	4.3484e-25
11.068	4.3284e-25
11.094	4.3086e-25
11.12	4.2889e-25
11.145	4.2694e-25
11.171	4.2501e-25
11.197	4.231e-25
11.222	4.212e-25
11.248	4.1932e-25
11.274	4.1746e-25
11.3	4.1562e-25
11.326	4.1379e-25
11.352	4.1198e-25
11.379	4.1019e-25
11.405	4.0841e-25
11.431	4.0665e-25
11.458	4.0491e-25
11.484	4.0318e-25
11.51	4.0147e-25
11.537	3.9978e-25
11.564	3.981e-25
11.59	3.9644e-25
11.617	3.948e-25
11.644	3.9317e-25
11.671	3.9155e-25
11.697	3.8996e-25
11.724	3.8837e-25
11.752	3.8681e-25
11.779	3.8526e-25
11.806	3.8372e-25
11.833	3.822e-25
11.86	3.8069e-25
11.888	3.792e-25
11.915	3.7772e-25
11.943	3.7626e-25
11.97	3.7481e-25
11.998	3.7338e-25
12.025	3.7196e-25
12.053	3.7056e-25
12.081	3.6917e-25
12.109	3.6779e-25
12.137	3.6643e-25
12.165	3.6508e-25
12.193	3.6374e-25
12.221	3.6242e-25
12.249	3.6111e-25
12.277	3.5981e-25
12.306	3.5853e-25
12.334	3.5726e-25
12.362	3.5601e-25
12.391	3.5476e-25
12.419	3.5353e-25
12.448	3.5231e-25
12.477	3.511e-25
12.506	3.4991e-25
12.534	3.4873e-25
12.563	3.4756e-25
12.592	3.464e-25
12.621	3.4525e-25
12.65	3.4412e-25
12.68	3.4299e-25
12.709	3.4188e-25
12.738	3.4078e-25
12.767	3.3969e-25
12.797	3.3861e-25
12.826	3.3755e-25
12.856	3.3649e-25
12.886	3.3544e-25
12.915	3.3441e-25
12.945	3.3338e-25
12.975	3.3237e-25
13.005	3.3136e-25
13.035	3.3037e-25
13.065	3.2939e-25
13.095	3.2841e-25
13.125	3.2745e-25
13.156	3.2649e-25
13.186	3.2555e-25
13.216	3.2461e-25
13.247	3.2369e-25
13.277	3.2277e-25
13.308	3.2186e-25
13.339	3.2096e-25
13.369	3.2007e-25
13.4	3.1919e-25
13.431	3.1832e-25
13.462	3.1746e-25
13.493	3.166e-25
13.524	3.1576e-25
13.555	3.1492e-25
13.587	3.1409e-25
13.618	3.1327e-25
13.649	3.1246e-25
13.681	3.1165e-25
13.712	3.1085e-25
13.744	3.1006e-25
13.776	3.0928e-25
13.808	3.0851e-25
13.839	3.0774e-25
13.871	3.0698e-25
13.903	3.0623e-25
13.935	3.0549e-25
13.968	3.0475e-25
14	3.0402e-25
14.032	3.033e-25
14.064	3.0258e-25
14.097	3.0187e-25
14.129	3.0117e-25
14.162	3.0048e-25
14.195	2.9979e-25
14.227	2.9911e-25
14.26	2.9843e-25
14.293	2.9776e-25
14.326	2.971e-25
14.359	2.9644e-25
14.392	2.9579e-25
14.425	2.9515e-25
14.459	2.9451e-25
14.492	2.9388e-25
14.525	2.9325e-25
14.559	2.9263e-25
14.592	2.9202e-25
14.626	2.9141e-25
14.66	2.9081e-25
14.694	2.9021e-25
14.727	2.8962e-25
14.761	2.8903e-25
14.795	2.8845e-25
14.83	2.8788e-25
14.864	2.8731e-25
14.898	2.8675e-25
14.932	2.8619e-25
14.967	2.8563e-25
15.001	2.8508e-25
15.036	2.8454e-25
15.071	2.84e-25
15.105	2.8347e-25
15.14	2.8294e-25
15.175	2.8241e-25
15.21	2.8189e-25
15.245	2.8138e-25
15.28	2.8087e-25
15.316	2.8036e-25
15.351	2.7986e-25
15.386	2.7936e-25
15.422	2.7887e-25
15.457	2.7838e-25
15.493	2.779e-25
15.529	2.7742e-25
15.564	2.7695e-25
15.6	2.7648e-25
15.636	2.7601e-25
15.672	2.7555e-25
15.709	2.7509e-25
15.745	2.7463e-25
15.781	2.7418e-25
15.817	2.7374e-25
15.854	2.733e-25
15.89	2.7286e-25
15.927	2.7242e-25
15.964	2.7199e-25
16.001	2.7156e-25
16.038	2.7114e-25
16.075	2.7072e-25
16.112	2.7031e-25
16.149	2.6989e-25
16.186	2.6949e-25
16.223	2.6908e-25
16.261	2.6868e-25
16.298	2.6828e-25
16.336	2.6788e-25
16.374	2.6749e-25
16.411	2.6711e-25
16.449	2.6672e-25
16.487	2.6634e-25
16.525	2.6596e-25
16.563	2.6559e-25
16.601	2.6521e-25
16.64	2.6484e-25
16.678	2.6448e-25
16.716	2.6412e-25
16.755	2.6376e-25
16.794	2.634e-25
16.832	2.6305e-25
16.871	2.627e-25
16.91	2.6235e-25
16.949	2.62e-25
16.988	2.6166e-25
17.027	2.6132e-25
17.067	2.6099e-25
17.106	2.6065e-25
17.145	2.6032e-25
17.185	2.6e-25
17.225	2.5967e-25
17.264	2.5935e-25
17.304	2.5903e-25
17.344	2.5871e-25
17.384	2.584e-25
17.424	2.5808e-25
17.464	2.5777e-25
17.505	2.5747e-25
17.545	2.5716e-25
17.585	2.5686e-25
17.626	2.5656e-25
17.667	2.5626e-25
17.707	2.5597e-25
17.748	2.5568e-25
17.789	2.5539e-25
17.83	2.551e-25
17.871	2.5481e-25
17.912	2.5453e-25
17.954	2.5425e-25
17.995	2.5397e-25
18.037	2.5369e-25
18.078	2.5342e-25
18.12	2.5315e-25
18.162	2.5288e-25
18.204	2.5261e-25
18.246	2.5235e-25
18.288	2.5208e-25
18.33	2.5182e-25
18.372	2.5156e-25
18.414	2.513e-25
18.457	2.5105e-25
18.499	2.5079e-25
18.542	2.5054e-25
18.585	2.5029e-25
18.628	2.5005e-25
18.671	2.498e-25
18.714	2.4956e-25
18.757	2.4932e-25
18.8	2.4908e-25
18.844	2.4884e-25
18.887	2.486e-25
18.931	2.4837e-25
18.974	2.4813e-25
19.018	2.479e-25
19.062	2.4767e-25
19.106	2.4745e-25
19.15	2.4722e-25
19.194	2.47e-25
19.238	2.4678e-25
19.283	2.4655e-25
19.327	2.4634e-25
19.372	2.4612e-25
19.416	2.459e-25
19.461	2.4569e-25
19.506	2.4548e-25
19.551	2.4527e-25
19.596	2.4506e-25
19.641	2.4485e-25
19.686	2.4464e-25
19.732	2.4444e-25
19.777	2.4424e-25
19.823	2.4403e-25
19.869	2.4383e-25
19.915	2.4364e-25
19.96	2.4344e-25
20.006	2.4324e-25
20.053	2.4305e-25
20.099	2.4286e-25
20.145	2.4267e-25
20.192	2.4248e-25
20.238	2.4229e-25
20.285	2.421e-25
20.332	2.4191e-25
20.379	2.4173e-25
20.426	2.4155e-25
20.473	2.4137e-25
20.52	2.4118e-25
20.567	2.4101e-25
20.615	2.4083e-25
20.662	2.4065e-25
20.71	2.4048e-25
20.758	2.403e-25
20.805	2.4013e-25
20.853	2.3996e-25
20.901	2.3979e-25
20.95	2.3962e-25
20.998	2.3945e-25
21.046	2.3928e-25
21.095	2.3912e-25
21.144	2.3895e-25
21.192	2.3879e-25
21.241	2.3863e-25
21.29	2.3847e-25
21.339	2.3831e-25
21.389	2.3815e-25
21.438	2.3799e-25
21.487	2.3783e-25
21.537	2.3768e-25
21.586	2.3753e-25
21.636	2.3737e-25
21.686	2.3722e-25
21.736	2.3707e-25
21.786	2.3692e-25
21.837	2.3677e-25
21.887	2.3662e-25
21.937	2.3647e-25
21.988	2.3633e-25
22.039	2.3618e-25
22.089	2.3604e-25
22.14	2.359e-25
22.191	2.3575e-25
22.243	2.3561e-25
22.294	2.3547e-25
22.345	2.3533e-25
22.397	2.352e-25
22.449	2.3506e-25
22.5	2.3492e-25
22.552	2.3479e-25
22.604	2.3465e-25
22.656	2.3452e-25
22.709	2.3439e-25
22.761	2.3425e-25
22.813	2.3412e-25
22.866	2.3399e-25
22.919	2.3386e-25
22.972	2.3374e-25
23.025	2.3361e-25
23.078	2.3348e-25
23.131	2.3336e-25
23.184	2.3323e-25
23.238	2.3311e-25
23.291	2.3298e-25
23.345	2.3286e-25
23.399	2.3274e-25
23.453	2.3262e-25
23.507	2.325e-25
23.561	2.3238e-25
23.615	2.3226e-25
23.67	2.3214e-25
23.724	2.3203e-25
23.779	2.3191e-25
23.834	2.3179e-25
23.889	2.3168e-25
23.944	2.3157e-25
23.999	2.3145e-25
24.055	2.3134e-25
24.11	2.3123e-25
24.166	2.3112e-25
24.221	2.3101e-25
24.277	2.309e-25
24.333	2.3079e-25
24.389	2.3068e-25
24.446	2.3057e-25
24.502	2.3046e-25
24.558	2.3036e-25
24.615	2.3025e-25
24.672	2.3015e-25
24.729	2.3004e-25
24.786	2.2994e-25
24.843	2.2984e-25
24.9	2.2973e-25
24.958	2.2963e-25
25.015	2.2953e-25
25.073	2.2943e-25
25.131	2.2933e-25
25.189	2.2923e-25
25.247	2.2913e-25
25.305	2.2904e-25
25.363	2.2894e-25
25.422	2.2884e-25
25.48	2.2875e-25
25.539	2.2865e-25
25.598	2.2855e-25
25.657	2.2846e-25
25.716	2.2837e-25
25.776	2.2827e-25
25.835	2.2818e-25
25.895	2.2809e-25
25.954	2.28e-25
26.014	2.2791e-25
26.074	2.2782e-25
26.134	2.2773e-25
26.194	2.2764e-25
26.255	2.2755e-25
26.315	2.2746e-25
26.376	2.2737e-25
26.437	2.2728e-25
26.498	2.272e-25
26.559	2.2711e-25
26.62	2.2703e-25
26.682	2.2694e-25
26.743	2.2686e-25
26.805	2.2677e-25
26.867	2.2669e-25
26.929	2.2661e-25
26.991	2.2652e-25
27.053	2.2644e-25
27.115	2.2636e-25
27.178	2.2628e-25
27.241	2.262e-25
27.303	2.2612e-25
27.366	2.2604e-25
27.429	2.2596e-25
27.493	2.2588e-25
27.556	2.258e-25
27.62	2.2572e-25
27.683	2.2565e-25
27.747	2.2557e-25
27.811	2.2549e-25
27.875	2.2542e-25
27.94	2.2534e-25
28.004	2.2526e-25
28.069	2.2519e-25
28.133	2.2512e-25
28.198	2.2504e-25
28.263	2.2497e-25
28.328	2.2489e-25
28.394	2.2482e-25
28.459	2.2475e-25
28.525	2.2468e-25
28.591	2.2461e-25
28.656	2.2454e-25
28.723	2.2447e-25
28.789	2.2439e-25
28.855	2.2433e-25
28.922	2.2426e-25
28.988	2.2419e-25
29.055	2.2412e-25
29.122	2.2405e-25
29.189	2.2398e-25
29.257	2.2391e-25
29.324	2.2385e-25
29.392	2.2378e-25
29.46	2.2371e-25
29.528	2.2365e-25
29.596	2.2358e-25
29.664	2.2352e-25
29.732	2.2345e-25
29.801	2.2339e-25
29.87	2.2332e-25
29.938	2.2326e-25
30.007	2.232e-25
30.077	2.2313e-25
30.146	2.2307e-25
30.216	2.2301e-25
30.285	2.2295e-25
30.355	2.2288e-25
30.425	2.2282e-25
30.495	2.2276e-25
30.566	2.227e-25
30.636	2.2264e-25
30.707	2.2258e-25
30.777	2.2252e-25
30.848	2.2246e-25
30.92	2.224e-25
30.991	2.2234e-25
31.062	2.2228e-25
31.134	2.2223e-25
31.206	2.2217e-25
31.278	2.2211e-25
31.35	2.2205e-25
31.422	2.22e-25
31.495	2.2194e-25
31.567	2.2188e-25
31.64	2.2183e-25
31.713	2.2177e-25
31.786	2.2172e-25
31.859	2.2166e-25
31.933	2.2161e-25
32.007	2.2155e-25
32.08	2.215e-25
32.154	2.2144e-25
32.228	2.2139e-25
32.303	2.2134e-25
32.377	2.2128e-25
32.452	2.2123e-25
32.527	2.2118e-25
32.602	2.2113e-25
32.677	2.2107e-25
32.752	2.2102e-25
32.828	2.2097e-25
32.904	2.2092e-25
32.979	2.2087e-25
33.055	2.2082e-25
33.132	2.2077e-25
33.208	2.2072e-25
33.285	2.2067e-25
33.361	2.2062e-25
33.438	2.2057e-25
33.515	2.2052e-25
33.593	2.2047e-25
33.67	2.2042e-25
33.748	2.2037e-25
33.826	2.2033e-25
33.904	2.2028e-25
33.982	2.2023e-25
34.06	2.2018e-25
34.139	2.2014e-25
34.218	2.2009e-25
34.296	2.2004e-25
34.376	2.2e-25
34.455	2.1995e-25
34.534	2.199e-25
34.614	2.1986e-25
34.694	2.1981e-25
34.774	2.1977e-25
34.854	2.1972e-25
34.934	2.1968e-25
35.015	2.1963e-25
35.096	2.1959e-25
35.176	2.1955e-25
35.258	2.195e-25
35.339	2.1946e-25
35.42	2.1941e-25
35.502	2.1937e-25
35.584	2.1933e-25
35.666	2.1929e-25
35.748	2.1924e-25
35.831	2.192e-25
35.913	2.1916e-25
35.996	2.1912e-25
36.079	2.1908e-25
36.162	2.1903e-25
36.246	2.1899e-25
36.329	2.1895e-25
36.413	2.1891e-25
36.497	2.1887e-25
36.581	2.1883e-25
36.666	2.1879e-25
36.75	2.1875e-25
36.835	2.1871e-25
36.92	2.1867e-25
37.005	2.1863e-25
37.09	2.1859e-25
37.176	2.1855e-25
37.262	2.1851e-25
37.347	2.1847e-25
37.434	2.1844e-25
37.52	2.184e-25
37.606	2.1836e-25
37.693	2.1832e-25
37.78	2.1828e-25
37.867	2.1825e-25
37.955	2.1821e-25
38.042	2.1817e-25
38.13	2.1813e-25
38.218	2.181e-25
38.306	2.1806e-25
38.394	2.1802e-25
38.483	2.1799e-25
38.571	2.1795e-25
38.66	2.1792e-25
38.75	2.1788e-25
38.839	2.1784e-25
38.928	2.1781e-25
39.018	2.1777e-25
39.108	2.1774e-25
39.198	2.177e-25
39.289	2.1767e-25
39.379	2.1763e-25
39.47	2.176e-25
39.561	2.1756e-25
39.652	2.1753e-25
39.744	2.175e-25
39.836	2.1746e-25
39.927	2.1743e-25
40.019	2.174e-25
40.112	2.1736e-25
40.204	2.1733e-25
40.297	2.173e-25
40.39	2.1726e-25
40.483	2.1723e-25
40.576	2.172e-25
40.67	2.1717e-25
40.764	2.1713e-25
40.858	2.171e-25
40.952	2.1707e-25
41.046	2.1704e-25
41.141	2.1701e-25
41.236	2.1697e-25
41.331	2.1694e-25
41.426	2.1691e-25
41.522	2.1688e-25
41.618	2.1685e-25
41.714	2.1682e-25
41.81	2.1679e-25
41.906	2.1676e-25
42.003	2.1673e-25
42.1	2.167e-25
42.197	2.1667e-25
42.294	2.1664e-25
42.392	2.1661e-25
42.489	2.1658e-25
42.587	2.1655e-25
42.686	2.1652e-25
42.784	2.1649e-25
42.883	2.1646e-25
42.981	2.1643e-25
43.081	2.164e-25
43.18	2.1637e-25
43.28	2.1635e-25
43.379	2.1632e-25
43.479	2.1629e-25
43.58	2.1626e-25
43.68	2.1623e-25
43.781	2.1621e-25
43.882	2.1618e-25
43.983	2.1615e-25
44.084	2.1612e-25
44.186	2.1609e-25
44.288	2.1607e-25
44.39	2.1604e-25
44.492	2.1601e-25
44.595	2.1599e-25
44.698	2.1596e-25
44.801	2.1593e-25
44.904	2.1591e-25
45.008	2.1588e-25
45.112	2.1585e-25
45.216	2.1583e-25
45.32	2.158e-25
45.424	2.1578e-25
45.529	2.1575e-25
45.634	2.1572e-25
45.739	2.157e-25
45.845	2.1567e-25
45.951	2.1565e-25
46.057	2.1562e-25
46.163	2.156e-25
46.269	2.1557e-25
46.376	2.1555e-25
46.483	2.1552e-25
46.59	2.155e-25
46.697	2.1547e-25
46.805	2.1545e-25
46.913	2.1542e-25
47.021	2.154e-25
47.13	2.1538e-25
47.238	2.1535e-25
47.347	2.1533e-25
47.457	2.153e-25
47.566	2.1528e-25
47.676	2.1526e-25
47.786	2.1523e-25
47.896	2.1521e-25
48.006	2.1519e-25
48.117	2.1516e-25
48.228	2.1514e-25
48.339	2.1512e-25
48.451	2.151e-25
48.562	2.1507e-25
48.674	2.1505e-25
48.787	2.1503e-25
48.899	2.15e-25
49.012	2.1498e-25
49.125	2.1496e-25
49.238	2.1494e-25
49.352	2.1492e-25
49.465	2.1489e-25
49.579	2.1487e-25
49.694	2.1485e-25
49.808	2.1483e-25
49.923	2.1481e-25
50.038	2.1479e-25
50.154	2.1476e-25
50.269	2.1474e-25
50.385	2.1472e-25
50.502	2.147e-25
50.618	2.1468e-25
50.735	2.1466e-25
50.852	2.1464e-25
50.969	2.1462e-25
51.087	2.146e-25
51.204	2.1458e-25
51.322	2.1456e-25
51.441	2.1454e-25
51.559	2.1452e-25
51.678	2.1449e-25
51.797	2.1447e-25
51.917	2.1445e-25
52.037	2.1443e-25
52.157	2.1442e-25
52.277	2.144e-25
52.397	2.1438e-25
52.518	2.1436e-25
52.639	2.1434e-25
52.761	2.1432e-25
52.882	2.143e-25
53.004	2.1428e-25
53.127	2.1426e-25
53.249	2.1424e-25
53.372	2.1422e-25
53.495	2.142e-25
53.618	2.1418e-25
53.742	2.1417e-25
53.866	2.1415e-25
53.99	2.1413e-25
54.115	2.1411e-25
54.239	2.1409e-25
54.365	2.1407e-25
54.49	2.1405e-25
54.616	2.1404e-25
54.741	2.1402e-25
54.868	2.14e-25
54.994	2.1398e-25
55.121	2.1396e-25
55.248	2.1395e-25
55.376	2.1393e-25
55.503	2.1391e-25
55.631	2.1389e-25
55.76	2.1388e-25
55.888	2.1386e-25
56.017	2.1384e-25
56.146	2.1383e-25
56.276	2.1381e-25
56.405	2.1379e-25
56.535	2.1377e-25
56.666	2.1376e-25
56.797	2.1374e-25
56.928	2.1372e-25
57.059	2.1371e-25
57.19	2.1369e-25
57.322	2.1367e-25
57.454	2.1366e-25
57.587	2.1364e-25
57.72	2.1362e-25
57.853	2.1361e-25
57.986	2.1359e-25
58.12	2.1358e-25
58.254	2.1356e-25
58.388	2.1354e-25
58.523	2.1353e-25
58.658	2.1351e-25
58.793	2.135e-25
58.929	2.1348e-25
59.065	2.1346e-25
59.201	2.1345e-25
59.337	2.1343e-25
59.474	2.1342e-25
59.611	2.134e-25
59.749	2.1339e-25
59.887	2.1337e-25
60.025	2.1336e-25
60.163	2.1334e-25
60.302	2.1333e-25
60.441	2.1331e-25
60.58	2.133e-25
60.72	2.1328e-25
60.86	2.1327e-25
61	2.1325e-25
61.141	2.1324e-25
61.282	2.1322e-25
61.423	2.1321e-25
61.565	2.132e-25
61.707	2.1318e-25
61.849	2.1317e-25
61.992	2.1315e-25
62.135	2.1314e-25
62.278	2.1312e-25
62.422	2.1311e-25
62.566	2.131e-25
62.71	2.1308e-25
62.855	2.1307e-25
62.999	2.1305e-25
63.145	2.1304e-25
63.29	2.1303e-25
63.436	2.1301e-25
63.583	2.13e-25
63.729	2.1299e-25
63.876	2.1297e-25
64.023	2.1296e-25
64.171	2.1295e-25
64.319	2.1293e-25
64.467	2.1292e-25
64.616	2.1291e-25
64.765	2.1289e-25
64.914	2.1288e-25
65.064	2.1287e-25
65.214	2.1285e-25
65.365	2.1284e-25
65.515	2.1283e-25
65.666	2.1282e-25
65.818	2.128e-25
65.97	2.1279e-25
66.122	2.1278e-25
66.274	2.1277e-25
66.427	2.1275e-25
66.58	2.1274e-25
66.734	2.1273e-25
66.888	2.1272e-25
67.042	2.127e-25
67.196	2.1269e-25
67.351	2.1268e-25
67.507	2.1267e-25
67.662	2.1266e-25
67.818	2.1264e-25
67.975	2.1263e-25
68.132	2.1262e-25
68.289	2.1261e-25
68.446	2.126e-25
68.604	2.1259e-25
68.762	2.1257e-25
68.921	2.1256e-25
69.08	2.1255e-25
69.239	2.1254e-25
69.399	2.1253e-25
69.559	2.1252e-25
69.719	2.125e-25
69.88	2.1249e-25
70.041	2.1248e-25
70.202	2.1247e-25
70.364	2.1246e-25
70.527	2.1245e-25
70.689	2.1244e-25
70.852	2.1243e-25
71.016	2.1242e-25
71.179	2.1241e-25
